label	text_a
1	我觉得很好，老师讲得浅显易懂，在学校里不懂的在老师这里都听懂了
1	老师讲解清楚，非常受益
1	简单易懂，非常好，小白也能轻松理解
1	授课方式效果良好
1	老师讲解的很有趣很清晰，可以学到很多
1	很基础非常适合入门
1	学到了很多东西，了解了很多有趣的算法
1	解说简洁明了，一听就懂，太喜欢这个老师了
1	课程的安排简单易懂，清晰明了，自身受益匪浅
1	很不错的一门课！实用性很强。
1	很好，值得大家好好学习
1	课程内容精炼
1	刚刚学完第一章，还没有做作业和测试。感觉很系统的教会我这个入门小白。坚持就是胜利！
1	希望再次开课，让我拿个证书
1	老师声音好好听
1	牛的，把一些基础性的知识在巩固一下，非常适合
1	老师讲的很详细，超级长知识！
